p1,r1,y1,p2,r2,y2,t_ms
0.87,54.43,58.08,6.57,145.75,-26.53,364413
0.66,52.98,58.52,6.47,147.35,-26.98,364429
0.42,51.49,59.11,6.54,149.11,-27.59,364445
0.22,50.01,59.81,6.96,150.92,-28.26,364461
0.27,48.62,60.53,7.62,152.67,-28.90,364477
0.61,47.29,61.15,8.43,154.37,-29.38,364493
1.19,45.87,61.52,9.20,156.17,-29.59,364509
2.01,43.83,61.65,9.63,158.48,-29.56,364525
2.70,41.30,61.61,9.79,161.08,-29.38,364541
3.03,38.91,61.35,9.43,163.40,-29.04,364557
3.08,36.91,60.94,8.49,165.25,-28.62,364573
2.88,35.69,60.49,7.58,166.36,-28.21,364589
2.88,35.07,60.12,7.07,167.15,-27.87,364605
3.22,33.93,59.93,7.04,168.49,-27.64,364621
3.77,32.05,59.86,7.23,170.33,-27.51,364637
4.24,30.42,59.86,7.32,171.72,-27.43,364653
4.55,29.40,59.85,7.06,172.51,-27.39,364669
4.51,28.74,59.83,6.68,173.06,-27.37,364685
4.09,28.33,59.71,6.34,173.53,-27.23,364701
3.67,27.83,59.34,5.95,174.23,-26.84,364717
3.28,26.84,58.80,5.62,175.20,-26.30,364733
3.13,25.76,58.28,5.18,176.09,-25.80,364749
3.18,24.80,57.88,4.79,176.80,-25.42,364765
3.24,24.06,57.61,4.54,177.28,-25.16,364781
3.39,23.70,57.46,4.38,177.36,-25.01,364797
3.73,23.65,57.41,4.34,177.27,-24.95,364813
4.08,23.37,57.47,4.41,177.43,-24.99,364829
4.40,22.80,57.62,4.44,177.87,-25.11,364845
4.80,22.19,57.82,4.53,178.36,-25.25,364861
5.24,21.71,58.00,4.84,178.78,-25.36,364877
5.81,21.28,58.16,5.22,179.10,-25.42,364893
6.49,20.97,58.30,5.52,179.22,-25.47,364909
7.16,20.79,58.46,5.70,179.18,-25.56,364925
7.73,20.68,58.64,5.71,179.12,-25.68,364941
8.19,20.48,58.87,5.63,179.15,-25.86,364957
8.74,20.25,59.14,5.65,179.29,-26.07,364973
9.44,19.87,59.41,5.87,179.62,-26.25,364989
10.34,19.38,59.68,6.10,179.99,-26.40,365005
11.33,19.00,59.92,6.21,180.17,-26.52,365021
12.26,18.80,60.15,6.23,180.12,-26.65,365037
13.13,18.84,60.42,6.27,179.81,-26.85,365053
14.08,19.10,60.77,6.48,179.37,-27.10,365069
15.24,19.26,61.21,6.86,179.05,-27.42,365085
16.58,19.24,61.74,7.29,178.92,-27.80,365101
17.99,19.10,62.31,7.62,178.92,-28.21,365117
19.38,18.88,62.88,7.77,178.97,-28.61,365133
20.68,18.71,63.41,7.73,178.99,-28.99,365149
21.97,18.66,63.88,7.50,178.89,-29.30,365165
23.35,18.65,64.32,7.12,178.73,-29.61,365181
24.86,18.58,64.80,6.71,178.61,-29.96,365197
26.53,18.51,65.36,6.37,178.52,-30.37,365213
28.43,18.46,65.95,6.01,178.45,-30.78,365229
30.38,18.34,66.56,5.60,178.34,-31.22,365245
32.10,18.18,67.22,5.09,178.23,-31.72,365261
33.48,17.98,67.94,4.41,178.21,-32.30,365277
34.53,17.77,68.65,3.62,178.27,-32.88,365293
35.36,17.51,69.27,2.69,178.47,-33.38,365309
36.21,17.14,69.79,1.55,178.74,-33.78,365325
37.22,16.58,70.27,0.42,179.10,-34.16,365341
38.46,15.95,70.85,-0.39,179.43,-34.64,365357
39.98,15.54,71.51,-0.84,179.70,-35.13,365373
41.86,15.49,72.14,-1.19,179.70,-35.55,365389
43.86,15.34,72.72,-1.76,179.74,-35.91,365405
45.68,14.87,73.28,-2.66,179.96,-36.28,365421
47.22,14.42,73.82,-3.84,180.18,-36.67,365437
48.50,13.92,74.35,-5.19,180.49,-37.06,365453
49.81,13.42,74.86,-6.80,180.79,-37.45,365469
51.20,12.96,75.34,-8.64,181.09,-37.81,365485
52.71,12.65,75.77,-10.65,166.33,-38.12,365501
54.20,12.66,76.05,-12.57,151.70,-38.28,365517
55.63,12.69,76.23,-14.26,137.30,-38.36,365533
57.19,12.85,76.40,-15.87,138.18,-38.40,365549
58.87,12.98,76.54,-17.53,139.19,-38.40,365565
60.45,12.84,76.62,-19.29,140.48,-38.34,365581
61.71,12.28,76.61,-21.15,127.07,-38.20,365597
62.79,11.66,76.57,-23.08,113.67,-38.08,365613
63.90,11.58,76.62,-25.07,114.95,-38.08,365629
65.07,12.12,76.83,-26.97,115.72,-38.24,365645
66.19,12.92,77.18,-28.62,116.61,-38.52,365661
67.27,13.45,77.61,-30.05,117.84,-38.85,365677
68.48,13.66,78.07,-31.54,119.36,-39.20,365693
69.72,13.57,78.53,-33.17,121.12,-39.53,365709
70.80,13.29,78.91,-34.86,108.11,-39.79,365725
71.71,12.76,79.19,-36.51,95.47,-39.97,365741
72.70,12.48,79.45,-38.07,82.67,-40.16,365757
73.95,12.57,79.80,-39.59,84.88,-40.41,365773
75.40,12.80,80.26,-41.12,87.27,-40.76,365789
76.69,13.18,80.69,-42.75,89.99,-41.04,365805
77.84,12.96,80.94,-44.53,78.30,-41.14,365821
78.97,11.94,81.02,-46.41,67.15,-41.11,365837
79.94,10.29,81.05,-48.39,56.25,-41.06,365853
80.72,9.11,81.11,-50.49,45.24,-41.07,365869
81.22,8.72,81.22,-52.56,48.86,-41.15,365885
81.60,9.67,81.36,-54.52,51.93,-41.25,365901
82.08,11.10,81.47,-56.42,55.13,-41.31,365917
82.67,11.64,81.54,-58.30,58.95,-41.32,365933
83.25,10.55,81.57,-60.28,48.62,-41.29,365949
83.80,6.81,81.55,-62.32,38.75,-41.24,365965
84.23,2.95,81.61,-64.29,28.80,-41.29,365981
84.67,0.29,81.82,-66.17,18.55,-41.49,365997
85.11,-0.26,82.06,-68.02,8.70,-41.69,366013
85.43,0.21,82.20,-69.93,-0.23,-41.80,366029
85.62,-0.67,82.15,-72.01,-6.85,-41.72,366045
85.56,-4.47,81.93,-74.23,-12.19,-41.50,366061
85.21,-8.10,81.62,-76.59,-18.16,-41.24,366077
84.76,-9.80,81.33,-79.06,-12.64,-41.04,366093
84.03,-9.05,81.13,-81.39,-8.07,-40.96,366109
83.18,-7.71,81.06,-83.66,-3.70,-41.02,366125
82.24,-5.98,81.08,-85.80,1.14,-41.16,366141
81.19,-5.56,81.10,-87.82,7.03,-41.29,366157
79.93,-5.76,81.05,-89.92,13.48,-41.34,366173
78.57,-5.84,80.78,-92.15,5.10,-41.18,366189
77.12,-6.04,80.24,-94.29,-3.09,-40.78,366205
75.58,-6.95,79.58,-96.33,-11.05,-40.29,366221
73.97,-8.14,78.97,-98.39,-18.73,-39.87,366237
72.39,-8.91,78.42,-100.40,-26.44,-39.52,366253
70.96,-9.26,77.89,-102.13,-34.25,-39.18,366269
69.79,-9.21,77.36,-103.51,-41.92,-38.82,366285
68.93,-9.80,76.80,-104.60,-48.94,-38.40,366301
68.15,-10.66,76.27,-105.39,-55.59,-37.99,366317
67.14,-11.18,75.75,-105.94,-62.10,-37.57,366333
65.80,-11.49,75.16,-106.43,-68.45,-37.09,366349
64.16,-11.56,74.41,-107.09,-74.78,-36.47,366365
62.42,-11.62,73.51,-108.04,-81.06,-35.75,366381
60.79,-11.78,72.65,-109.09,-87.58,-35.14,366397
59.32,-11.72,72.07,-109.86,-94.46,-34.83,366413
58.02,-10.90,71.77,-110.08,-86.53,-34.75,366429
56.72,-9.36,71.58,-109.62,-78.88,-34.71,366445
55.31,-7.64,71.25,-108.73,-71.35,-34.48,366461
53.79,-6.15,70.69,-107.72,-63.80,-33.99,366477
52.14,-5.09,69.87,-106.95,-56.22,-33.27,366493
50.37,-4.31,68.95,-106.58,-48.82,-32.53,366509
48.40,-3.51,68.10,-106.44,-41.74,-31.90,366525
46.14,-2.43,67.33,-106.18,-35.04,-31.37,366541
43.77,-1.01,66.54,-105.61,-28.66,-30.80,366557
41.57,0.31,65.68,-104.70,-22.25,-30.14,366573
39.79,1.17,64.85,-103.59,-15.68,-29.48,366589
38.20,1.60,64.13,-102.32,-8.99,-28.94,366605
36.60,2.05,63.53,-100.90,-2.55,-28.49,366621
34.92,2.82,62.96,-99.33,3.50,-28.06,366637
33.18,3.64,62.35,-97.64,9.43,-27.58,366653
31.57,4.26,61.68,-96.00,15.39,-27.04,366669
30.08,4.54,61.08,-94.39,21.31,-26.60,366685
28.63,4.85,60.66,-92.64,27.02,-26.33,366701
27.14,5.42,60.34,-90.61,32.44,-26.13,366717
25.78,6.30,59.96,-88.31,37.57,-25.82,366733
24.66,7.15,59.45,-85.90,42.57,-25.37,366749
23.76,7.64,58.90,-83.51,47.70,-24.87,366765
22.88,7.81,58.37,-81.26,52.93,-24.41,366781
22.00,7.96,57.85,-79.17,58.01,-23.94,366797
21.13,8.23,57.32,-77.21,62.79,-23.49,366813
20.31,8.48,56.86,-75.41,67.39,-23.14,366829
19.38,8.59,56.58,-73.66,71.97,-22.98,366845
18.30,8.89,56.39,-71.90,76.35,-22.89,366861
17.17,9.33,56.17,-70.13,80.54,-22.76,366877
16.06,9.60,55.93,-68.33,84.75,-22.62,366893
14.95,9.67,55.73,-66.45,89.00,-22.51,366909
13.93,9.70,55.59,-64.40,93.08,-22.47,366925
13.16,9.94,55.59,-62.11,96.77,-22.55,366941
12.69,10.24,55.78,-59.68,100.28,-22.81,366957
12.15,10.52,56.16,-57.25,103.77,-23.23,366973
11.33,10.91,56.50,-54.96,107.16,-23.58,366989
10.28,11.48,56.62,-52.90,110.31,-23.73,367005
9.15,12.06,56.54,-51.07,113.27,-23.72,367021
8.01,12.52,56.42,-49.33,116.20,-23.69,367037
6.83,12.94,56.28,-47.47,119.11,-23.64,367053
5.85,13.35,56.16,-45.31,121.87,-23.58,367069
5.29,13.71,56.14,-42.90,124.49,-23.61,367085
5.17,14.21,56.28,-40.47,126.81,-23.76,367101
5.22,14.83,56.59,-38.21,128.90,-24.09,367117
5.01,15.61,56.98,-36.09,130.89,-24.49,367133
4.46,16.54,57.24,-34.05,132.85,-24.71,367149
3.69,17.41,57.15,-32.19,134.86,-24.59,367165
2.95,18.06,56.75,-30.64,136.85,-24.21,367181
2.34,18.55,56.26,-29.42,138.65,-23.81,367197
1.83,19.05,55.98,-28.22,140.09,-23.68,367213
1.22,19.92,56.05,-26.88,141.19,-23.89,367229
0.43,21.24,56.27,-25.37,142.10,-24.17,367245
-0.45,22.72,56.34,-23.72,142.97,-24.26,367261
-1.32,23.99,56.14,-22.11,144.01,-24.08,367277
-2.15,24.78,55.75,-20.55,145.40,-23.72,367293
-2.96,25.16,55.25,-19.07,147.05,-23.25,367309
-3.61,25.40,54.73,-17.60,148.54,-22.80,367325
-4.17,25.91,54.37,-16.10,149.46,-22.54,367341
-4.49,27.04,54.34,-14.53,149.58,-22.62,367357
-4.78,29.13,54.63,-12.71,148.85,-22.99,367373
-4.97,31.85,55.07,-10.81,147.69,-23.45,367389
-5.06,34.76,55.50,-9.03,146.35,-23.89,367405
-5.21,37.79,55.82,-7.38,144.81,-24.21,367421
-5.51,41.03,55.94,-5.83,143.05,-24.34,367437
-5.95,44.20,55.81,-4.45,141.39,-24.22,367453
-6.43,46.98,55.46,-3.23,140.06,-23.89,367469
-6.81,49.53,55.07,-2.03,138.83,-23.60,367485
-7.12,52.03,55.09,-0.35,137.56,-23.73,367501
-6.96,54.76,55.67,1.61,136.05,-24.36,367517
-6.33,57.64,56.57,3.59,134.43,-25.22,367533
-5.65,60.20,57.35,5.22,133.00,-25.89,367549
-5.26,62.25,57.69,6.31,132.04,-26.12,367565
-5.24,63.62,57.51,7.05,131.78,-25.88,367581
-5.28,64.70,57.03,7.58,131.75,-25.41,367597
-4.92,65.79,56.72,7.95,131.61,-25.19,367613
-4.36,66.89,56.98,8.41,131.15,-25.56,367629
-4.02,68.20,57.77,8.95,130.54,-26.42,367645
-4.02,69.27,58.66,9.24,130.21,-27.32,367661
-4.37,70.09,59.25,9.40,130.25,-27.89,367677
-4.93,70.86,59.43,9.65,130.33,-28.08,367693
-5.37,72.00,59.49,9.99,130.07,-28.20,367709
-5.53,73.17,59.70,10.41,129.69,-28.47,367725
-5.60,74.02,60.06,10.93,129.51,-28.86,367741
-5.73,74.61,60.35,11.40,129.60,-29.14,367757
-5.78,74.99,60.43,11.84,129.90,-29.20,367773
-5.80,75.20,60.32,12.26,130.29,-29.07,367789
-5.82,75.47,60.14,12.69,130.52,-28.90,367805
-5.85,76.16,60.03,13.24,130.35,-28.81,367821
-5.71,76.97,60.01,13.79,130.08,-28.79,367837
-5.36,77.64,60.06,14.34,129.91,-28.83,367853
-4.91,78.05,60.14,14.85,129.89,-28.87,367869
-4.53,78.12,60.12,15.08,130.08,-28.81,367885
-4.31,77.96,60.00,14.99,130.43,-28.70,367901
-4.31,77.95,59.98,14.85,130.68,-28.73,367917
-4.51,78.32,60.09,14.98,130.68,-28.87,367933
-4.59,78.84,60.22,15.29,130.59,-28.99,367949
-4.51,79.22,60.26,15.69,130.57,-29.00,367965
-4.28,79.41,60.17,15.99,130.66,-28.87,367981
-4.03,79.33,60.03,16.24,130.92,-28.70,367997
-3.88,79.20,59.91,16.51,131.21,-28.58,368013
-3.70,79.13,59.85,16.80,131.50,-28.50,368029
-3.43,78.95,59.82,17.08,131.84,-28.44,368045
-3.15,78.65,59.75,17.28,132.26,-28.33,368061
-2.96,78.23,59.59,17.46,132.79,-28.13,368077
-2.84,77.76,59.32,17.70,133.41,-27.80,368093
-2.68,77.25,58.94,18.04,134.13,-27.36,368109
-2.29,76.58,58.49,18.29,134.90,-26.86,368125
-1.76,75.80,58.09,18.28,135.54,-26.42,368141
-1.38,75.12,57.79,18.02,136.02,-26.13,368157
-1.31,74.75,57.60,17.86,136.33,-25.96,368173
-1.48,74.78,57.39,18.09,136.44,-25.69,368189
-1.51,74.81,57.00,18.51,136.59,-25.23,368205
-1.25,74.54,56.48,18.95,136.97,-24.64,368221
-0.87,73.83,55.91,19.36,137.71,-24.00,368237
-0.49,72.53,55.35,19.68,138.96,-23.36,368253
-0.19,70.82,54.80,19.81,140.53,-22.76,368269
-0.00,69.17,54.29,19.80,141.90,-22.21,368285
0.04,67.90,53.91,19.65,142.84,-21.83,368301
0.01,66.76,53.76,19.28,143.59,-21.74,368317
-0.14,65.60,53.96,18.84,144.47,-22.00,368333
-0.33,64.44,54.43,18.51,145.54,-22.48,368349
-0.57,63.09,54.91,18.26,146.81,-22.93,368365
-1.09,61.49,55.16,17.96,148.30,-23.14,368381
-1.80,59.90,55.07,17.59,149.89,-23.03,368397
-2.41,58.46,54.75,17.42,151.44,-22.69,368413
-2.74,57.00,54.38,17.50,152.91,-22.29,368429
-2.76,55.25,54.08,17.69,154.58,-21.96,368445
-2.63,52.76,53.93,17.80,156.83,-21.77,368461
-2.66,50.03,53.83,17.94,159.38,-21.60,368477
-2.88,47.30,53.63,18.14,161.96,-21.32,368493
-3.16,44.51,53.28,18.24,164.54,-20.92,368509
-3.44,41.70,52.87,18.14,167.08,-20.47,368525
-3.65,39.15,52.49,18.06,169.25,-20.07,368541
-3.71,37.12,52.24,18.21,170.83,-19.80,368557
-3.53,35.62,52.19,18.62,171.95,-19.70,368573
-3.02,34.34,52.25,19.15,172.90,-19.67,368589
-2.38,33.13,52.34,19.58,173.78,-19.66,368605
-1.86,31.96,52.42,19.74,174.46,-19.68,368621
-1.66,31.02,52.58,19.45,174.84,-19.82,368637
-1.86,30.56,52.78,18.88,174.89,-20.04,368653
-2.28,30.40,52.94,18.34,174.82,-20.21,368669
-2.60,30.17,53.02,17.99,174.95,-20.29,368685
-2.61,29.49,53.08,17.79,175.43,-20.33,368701
-2.41,28.53,53.19,17.56,176.09,-20.40,368717
-2.28,27.58,53.29,17.21,176.67,-20.48,368733
-2.40,26.79,53.37,16.73,177.07,-20.56,368749
-2.64,26.16,53.48,16.17,177.31,-20.70,368765
-2.86,25.49,53.69,15.60,177.63,-20.96,368781
-3.19,24.70,54.00,15.15,178.15,-21.29,368797
-3.67,23.95,54.25,14.79,178.71,-21.54,368813
-4.14,23.20,54.36,14.49,179.33,-21.63,368829
-4.57,22.30,54.33,14.15,180.00,-21.60,368845
-5.03,21.39,54.25,13.71,180.56,-21.55,368861
-5.43,20.63,54.19,13.21,180.97,-21.53,368877
-5.75,19.93,54.18,12.72,181.34,-21.56,368893
-6.02,19.16,54.25,12.20,181.71,-21.68,368909
-6.32,18.39,54.45,11.75,182.09,-21.93,368925
-6.68,17.87,54.72,11.60,182.33,-22.21,368941
-6.90,17.65,54.94,11.80,182.33,-22.41,368957
-6.71,17.53,55.14,12.14,182.18,-22.57,368973
-6.27,17.22,55.41,12.46,182.18,-22.79,368989
-5.89,16.83,55.74,12.72,182.26,-23.08,369005
-5.64,16.45,56.06,12.98,182.40,-23.35,369021
-5.41,16.14,56.32,13.18,182.48,-23.56,369037
-5.14,15.90,56.50,13.26,182.47,-23.69,369053
-4.89,15.66,56.63,13.26,182.49,-23.78,369069
-4.67,15.25,56.72,13.28,182.64,-23.84,369085
-4.33,14.78,56.88,13.53,182.82,-23.94,369101
-3.73,14.34,57.11,14.07,182.91,-24.10,369117
-2.83,14.10,57.45,14.72,182.76,-24.34,369133
-1.79,14.22,57.87,15.32,182.30,-24.64,369149
-0.74,14.53,58.30,15.73,181.70,-24.98,369165
0.23,14.80,58.78,15.89,181.18,-25.36,369181
1.02,14.93,59.24,15.89,180.87,-25.74,369197
1.68,14.96,59.64,15.90,180.68,-26.05,369213
2.49,14.98,60.00,16.13,180.49,-26.30,369229
3.62,15.05,60.35,16.64,180.24,-26.51,369245
5.14,15.19,60.69,17.21,179.91,-26.68,369261
6.81,15.22,61.07,17.57,179.57,-26.91,369277
8.33,15.30,61.50,17.64,179.23,-27.18,369293
9.62,15.46,61.90,17.44,178.84,-27.46,369309
10.70,15.52,62.33,17.05,178.49,-27.79,369325
11.68,15.66,62.81,16.58,178.09,-28.18,369341
12.72,15.84,63.34,16.13,177.68,-28.62,369357
13.90,15.90,63.96,15.81,177.42,-29.13,369373
15.23,15.87,64.66,15.65,177.28,-29.68,369389
16.74,15.89,65.35,15.54,177.12,-30.21,369405
18.38,16.07,65.99,15.36,176.76,-30.69,369421
20.04,16.42,66.64,14.94,176.12,-31.19,369437
21.47,16.94,67.35,14.40,175.36,-31.77,369453
22.66,17.37,68.08,13.89,174.86,-32.36,369469
23.85,17.52,68.69,13.45,174.79,-32.80,369485
25.44,17.39,69.13,12.89,174.94,-33.06,369501
27.32,16.97,69.54,12.18,175.12,-33.31,369517
29.23,16.57,70.05,11.43,175.20,-33.65,369533
31.05,16.38,70.63,10.78,175.17,-34.06,369549
32.84,16.43,71.20,10.24,175.03,-34.43,369565
34.72,16.32,71.76,9.79,175.03,-34.79,369581
36.74,15.94,72.37,9.38,175.32,-35.18,369597
38.77,15.35,72.96,9.02,175.87,-35.53,369613
40.95,14.71,73.45,8.52,176.54,-35.74,369629
43.36,14.13,73.78,7.83,177.07,-35.80,369645
46.20,13.99,74.02,6.86,176.90,-35.80,369661
49.08,13.75,74.42,6.14,176.51,-35.98,369677
51.88,13.48,75.18,5.64,176.27,-36.51,369693
54.54,14.01,76.08,5.08,175.76,-37.09,369709
56.90,15.07,76.60,3.94,175.28,-37.21,369725
59.15,15.48,76.54,1.98,175.66,-36.81,369741
61.09,14.57,76.10,-0.54,161.97,-36.15,369757
62.69,12.72,75.56,-3.43,148.62,-35.50,369773
64.18,10.25,75.18,-6.63,135.26,-35.08,369789
65.71,8.22,75.17,-9.80,135.49,-35.07,369805
67.07,8.68,75.51,-12.64,135.32,-35.39,369821
68.08,9.90,76.01,-15.22,135.59,-35.80,369837
69.00,11.13,76.37,-17.80,136.28,-36.02,369853
70.21,11.46,76.53,-20.57,137.47,-36.06,369869
71.34,10.48,76.71,-23.32,138.75,-36.19,369885
72.38,9.68,77.08,-26.00,139.57,-36.52,369901
73.55,9.93,77.61,-28.50,139.84,-37.01,369917
74.79,10.93,78.28,-30.64,139.98,-37.60,369933
75.89,11.79,79.00,-32.44,140.60,-38.20,369949
76.81,11.92,79.62,-34.22,142.08,-38.65,369965
77.76,11.58,79.97,-36.41,129.41,-38.83,369981
78.74,8.33,80.09,-38.96,119.11,-38.86,369997
79.31,4.60,80.26,-41.55,108.33,-39.00,370013
80.10,0.45,80.54,-44.11,95.43,-39.24,370029
81.16,-2.19,80.90,-46.34,97.08,-39.55,370045
82.26,-0.04,81.30,-48.52,99.03,-39.86,370061
83.15,1.37,81.55,-50.90,88.48,-39.98,370077
83.88,-4.27,81.50,-53.42,82.66,-39.83,370093
84.02,-8.08,81.20,-56.42,76.57,-39.52,370109
83.66,-10.24,80.86,-59.70,65.01,-39.27,370125
83.14,-10.42,80.70,-62.74,67.39,-39.23,370141
82.63,-9.76,80.74,-65.68,69.86,-39.37,370157
82.23,-6.24,80.83,-68.62,72.09,-39.53,370173
81.85,-0.26,80.85,-71.54,74.21,-39.59,370189
81.63,-7.85,80.78,-74.24,63.17,-39.57,370205
81.37,-8.02,80.63,-76.67,51.97,-39.48,370221
80.73,-7.79,80.40,-78.97,41.04,-39.32,370237
79.85,-8.00,80.12,-81.44,30.77,-39.13,370253
78.66,-8.62,79.83,-84.18,21.13,-38.98,370269
77.23,-9.11,79.53,-87.16,11.60,-38.85,370285
75.76,-8.99,79.16,-90.15,2.35,-38.66,370301
74.45,-8.25,78.62,-92.83,-6.88,-38.29,370317
73.36,-7.15,77.92,-95.11,-16.02,-37.75,370333
72.49,-7.42,77.12,-97.09,-24.40,-37.08,370349
71.69,-8.62,76.32,-98.92,-32.28,-36.44,370365
70.60,-9.52,75.69,-100.64,-25.25,-36.00,370381
68.82,-10.04,75.25,-102.38,-18.34,-35.78,370397
66.27,-10.27,74.85,-104.38,-11.38,-35.59,370413
63.35,-10.15,74.19,-106.51,-4.75,-35.17,370429
60.46,-9.41,73.20,-108.46,1.12,-34.44,370445
58.05,-8.74,72.07,-110.14,6.54,-33.63,370461
56.19,-8.35,71.13,-111.26,12.00,-32.99,370477
54.63,-8.59,70.47,-111.69,17.86,-32.60,370493
53.03,-9.11,70.09,-111.61,24.03,-32.41,370509
51.31,-9.70,69.76,-111.36,15.26,-32.24,370525
49.47,-10.16,69.35,-111.15,6.62,-31.98,370541
47.43,-10.27,68.87,-111.00,-2.31,-31.70,370557
45.38,-9.90,68.43,-110.75,-11.44,-31.49,370573
43.42,-9.47,68.07,-110.23,-20.20,-31.33,370589
41.71,-9.33,67.76,-109.40,-28.34,-31.20,370605
40.12,-9.48,67.48,-108.32,-36.03,-31.07,370621
38.60,-9.56,67.22,-107.21,-43.66,-30.96,370637
37.07,-9.31,67.04,-106.01,-51.55,-30.96,370653
35.52,-8.63,67.01,-104.65,-59.57,-31.12,370669
33.82,-7.68,67.11,-103.01,-67.43,-31.38,370685
31.96,-6.69,67.14,-101.22,-59.82,-31.51,370701
30.14,-6.06,66.96,-99.43,-67.06,-31.44,370717
28.43,-5.67,66.62,-97.63,-73.98,-31.21,370733
26.91,-5.30,66.23,-95.76,-80.77,-30.94,370749
25.61,-4.95,65.88,-93.76,-72.31,-30.71,370765
24.59,-4.94,65.67,-91.77,-63.76,-30.61,370781
23.78,-5.10,65.63,-89.72,-55.34,-30.67,370797
22.97,-5.17,65.74,-87.40,-62.29,-30.86,370813
22.55,-4.77,65.96,-84.67,-69.57,-31.11,370829
22.46,-3.80,66.28,-81.74,-76.98,-31.44,370845
22.40,-3.02,66.72,-78.87,-68.85,-31.87,370861
22.11,-2.69,67.19,-76.27,-60.41,-32.33,370877
21.51,-2.47,67.55,-73.96,-67.06,-32.69,370893
20.81,-2.02,67.71,-71.93,-73.75,-32.86,370909
20.06,-1.30,67.69,-69.97,-80.58,-32.88,370925
19.16,-0.36,67.55,-67.90,-87.40,-32.78,370941
18.42,0.44,67.35,-65.76,-93.95,-32.62,370957
18.03,1.16,67.20,-63.63,-85.25,-32.51,370973
17.73,1.61,67.09,-61.53,-76.34,-32.41,370989
17.38,1.86,66.86,-59.57,-67.42,-32.15,371005
17.19,1.99,66.49,-57.96,-73.88,-31.81,371021
16.97,2.10,66.25,-56.62,-80.40,-31.66,371037
16.51,2.96,66.26,-55.38,-87.54,-31.79,371053
15.69,5.17,66.33,-53.94,-95.48,-31.94,371069
14.54,8.33,66.17,-52.38,-89.06,-31.87,371085
13.40,12.06,65.76,-50.97,-83.42,-31.56,371101
12.37,15.99,65.19,-49.73,-78.29,-31.12,371117
11.30,20.22,64.56,-48.45,-73.77,-30.64,371133
10.23,24.70,63.94,-47.23,-69.68,-30.17,371149
9.10,29.11,63.29,-45.97,-65.57,-29.66,371165
7.93,33.17,62.56,-44.59,-61.17,-29.07,371181
7.18,36.63,61.90,-43.17,-56.45,-28.54,371197
6.74,39.75,61.41,-41.67,-51.71,-28.17,371213
6.16,42.61,61.00,-40.19,-46.96,-27.83,371229
5.26,45.27,60.42,-38.93,-42.10,-27.31,371245
4.29,47.53,59.52,-37.82,-36.80,-26.48,371261
3.43,49.10,58.34,-36.69,-31.07,-25.36,371277
2.48,50.28,57.07,-35.53,-25.48,-24.21,371293
1.19,51.63,55.95,-34.28,-20.31,-23.26,371309
-0.11,53.23,55.18,-32.72,-15.31,-22.67,371325
-1.19,54.81,54.81,-30.71,-10.46,-22.43,371341
-2.02,56.28,54.67,-28.57,-5.67,-22.36,371357
-2.69,57.58,54.58,-26.45,-0.87,-22.30,371373
-3.40,58.84,54.48,-24.20,3.80,-22.23,371389
-4.18,60.23,54.40,-21.84,8.18,-22.17,371405
-4.76,61.63,54.37,-19.62,12.34,-22.17,371421
-5.30,63.28,54.41,-17.27,16.22,-22.23,371437
-5.60,65.24,54.57,-14.83,19.71,-22.39,371453
-5.40,67.05,54.97,-12.62,22.97,-22.82,371469
-5.01,68.25,55.57,-10.95,26.53,-23.40,371485
-5.07,69.15,55.99,-9.62,30.37,-23.78,371501
-5.47,70.25,56.01,-8.29,34.00,-23.76,371517
-5.77,71.43,55.72,-6.98,37.48,-23.48,371533
-5.86,72.31,55.43,-5.76,41.05,-23.22,371549
-5.77,73.00,55.36,-4.40,44.68,-23.17,371565
-5.72,73.62,55.52,-2.87,48.18,-23.34,371581
-5.67,74.07,55.82,-1.49,51.65,-23.64,371597
-5.77,74.52,56.19,-0.11,55.04,-24.01,371613
-5.99,75.16,56.66,1.25,58.11,-24.51,371629
-6.04,75.75,57.31,2.34,61.06,-25.17,371645
-6.19,76.29,57.93,3.29,64.04,-25.79,371661
-6.27,76.77,58.36,4.24,67.18,-26.18,371677
-6.28,76.96,58.56,5.39,70.42,-26.33,371693
-6.17,76.91,58.51,6.41,73.67,-26.21,371709
-6.08,76.71,58.13,7.28,76.94,-25.77,371725
-6.12,76.52,57.46,8.10,80.12,-25.05,371741
-6.16,76.33,56.72,8.81,83.16,-24.31,371757
-6.08,76.10,56.19,9.41,86.12,-23.83,371773
-5.98,75.86,56.09,10.17,88.98,-23.76,371789
-5.89,75.63,56.28,10.98,91.74,-23.94,371805
-5.83,75.25,56.47,11.67,94.57,-24.10,371821
-5.92,74.76,56.37,12.33,97.51,-23.92,371837
-6.07,74.32,55.83,13.08,100.39,-23.31,371853
-6.05,73.73,55.06,13.65,103.28,-22.51,371869
-5.80,72.93,54.49,14.27,106.23,-21.95,371885
-5.65,71.94,54.30,15.12,109.19,-21.74,371901
-5.52,70.80,54.36,15.91,112.20,-21.77,371917
-5.47,69.53,54.44,16.59,115.34,-21.77,371933
-5.67,68.23,54.26,17.30,118.51,-21.50,371949
-6.03,67.10,53.71,17.98,121.39,-20.85,371965
-6.23,66.27,52.92,18.47,123.98,-20.04,371981
-6.17,65.34,52.28,19.09,126.54,-19.39,371997
-6.04,64.34,51.93,19.91,128.93,-19.03,372013
-5.82,63.36,51.88,20.52,131.03,-18.98,372029
