pitch,roll,yaw,t_ms
-3.08,-0.70,-331.77,447119
-3.09,-0.70,-331.79,447132
-3.09,-0.70,-331.80,447145
-3.09,-0.70,-331.81,447158
-3.09,-0.70,-331.82,447171
-3.09,-0.71,-331.83,447184
-3.08,-0.71,-331.84,447197
-3.08,-0.70,-331.85,447210
-3.09,-0.70,-331.86,447223
-3.08,-0.70,-331.87,447236
-3.08,-0.71,-331.88,447249
-3.08,-0.71,-331.89,447262
-3.08,-0.71,-331.90,447275
-3.07,-0.71,-331.91,447288
-3.07,-0.71,-331.92,447301
-3.07,-0.71,-331.93,447314
-3.06,-0.70,-331.94,447327
-3.07,-0.70,-331.95,447340
-3.07,-0.71,-331.96,447353
-3.07,-0.71,-331.97,447366
-3.07,-0.72,-331.98,447379
-3.06,-0.72,-332.00,447392
-3.06,-0.72,-332.01,447405
-3.06,-0.72,-332.02,447418
-3.05,-0.72,-332.03,447431
-3.05,-0.72,-332.04,447444
-3.05,-0.71,-332.05,447457
-3.06,-0.71,-332.06,447470
-3.06,-0.72,-332.07,447483
-3.05,-0.72,-332.08,447496
-3.05,-0.71,-332.09,447509
-3.05,-0.71,-332.10,447522
-3.05,-0.71,-332.11,447535
-3.06,-0.72,-332.12,447548
-3.06,-0.72,-332.13,447561
-3.06,-0.72,-332.14,447574
-3.06,-0.72,-332.15,447587
-3.06,-0.71,-332.16,447600
-3.06,-0.71,-332.17,447613
-3.06,-0.71,-332.18,447626
-3.06,-0.71,-332.19,447639
-3.06,-0.71,-332.20,447652
-3.06,-0.71,-332.21,447665
-3.06,-0.70,-332.23,447678
-3.06,-0.70,-332.24,447691
-3.06,-0.70,-332.25,447704
-3.06,-0.70,-332.26,447717
-3.06,-0.70,-332.27,447730
-3.07,-0.71,-332.28,447743
-3.06,-0.71,-332.29,447756
-3.06,-0.71,-332.30,447769
-3.05,-0.71,-332.31,447782
-3.05,-0.71,-332.32,447795
-3.05,-0.71,-332.33,447808
-3.05,-0.70,-332.34,447821
-3.05,-0.70,-332.35,447834
-3.06,-0.70,-332.36,447847
-3.06,-0.70,-332.37,447860
-3.06,-0.70,-332.39,447873
-3.06,-0.70,-332.40,447886
-3.05,-0.70,-332.41,447899
-3.05,-0.70,-332.42,447912
-3.04,-0.70,-332.43,447925
-3.04,-0.71,-332.44,447938
-3.04,-0.71,-332.45,447951
-3.04,-0.70,-332.46,447964
-3.04,-0.71,-332.47,447977
-3.04,-0.71,-332.48,447990
-3.04,-0.70,-332.49,448003
-3.04,-0.70,-332.50,448016
-3.05,-0.70,-332.51,448029
-3.05,-0.71,-332.52,448042
-3.05,-0.71,-332.53,448055
-3.06,-0.71,-332.54,448068
-3.06,-0.71,-332.55,448081
-3.06,-0.71,-332.56,448094
-3.06,-0.71,-332.57,448107
-3.07,-0.70,-332.58,448120
-3.07,-0.70,-332.59,448133
-3.06,-0.71,-332.60,448146
-3.06,-0.70,-332.62,448159
-3.06,-0.70,-332.63,448172
-3.06,-0.70,-332.64,448185
-3.06,-0.70,-332.65,448198
-3.06,-0.70,-332.66,448211
-3.06,-0.71,-332.67,448224
-3.06,-0.71,-332.68,448237
-3.06,-0.71,-332.69,448250
-3.06,-0.71,-332.70,448263
-3.06,-0.71,-332.71,448276
-3.07,-0.71,-332.72,448289
-3.07,-0.71,-332.73,448302
-3.07,-0.71,-332.74,448315
-3.08,-0.71,-332.75,448328
-3.08,-0.71,-332.76,448341
-3.07,-0.71,-332.77,448354
-3.07,-0.71,-332.78,448367
-3.08,-0.71,-332.79,448380
-3.09,-0.71,-332.80,448393
-3.09,-0.71,-332.82,448406
-3.09,-0.71,-332.83,448419
-3.08,-0.71,-332.84,448432
-3.07,-0.71,-332.85,448445
-3.07,-0.70,-332.86,448458
-3.07,-0.71,-332.87,448471
-3.08,-0.71,-332.88,448484
-3.08,-0.71,-332.89,448497
-3.08,-0.71,-332.90,448510
-3.08,-0.70,-332.91,448523
-3.08,-0.70,-332.92,448536
-3.09,-0.70,-332.93,448549
-3.08,-0.70,-332.94,448562
-3.08,-0.70,-332.95,448575
-3.09,-0.70,-332.96,448588
-3.09,-0.71,-332.97,448601
-3.09,-0.71,-332.98,448614
-3.10,-0.71,-333.00,448627
-3.10,-0.70,-333.01,448640
-3.09,-0.70,-333.02,448653
-3.09,-0.70,-333.03,448666
-3.09,-0.71,-333.04,448679
-3.09,-0.71,-333.05,448692
-3.09,-0.71,-333.06,448705
-3.09,-0.71,-333.07,448718
-3.09,-0.71,-333.08,448731
-3.09,-0.70,-333.09,448744
-3.09,-0.71,-333.10,448757
-3.09,-0.71,-333.11,448770
-3.09,-0.72,-333.12,448783
-3.10,-0.71,-333.14,448796
-3.10,-0.71,-333.15,448809
-3.10,-0.71,-333.16,448822
-3.10,-0.71,-333.17,448835
-3.11,-0.72,-333.18,448848
-3.11,-0.71,-333.19,448861
-3.11,-0.71,-333.20,448874
-3.10,-0.70,-333.21,448887
-3.09,-0.70,-333.22,448900
-3.09,-0.70,-333.23,448913
-3.09,-0.70,-333.24,448926
-3.10,-0.71,-333.25,448939
-3.11,-0.72,-333.26,448952
-3.11,-0.73,-333.27,448965
-3.11,-0.72,-333.28,448978
-3.10,-0.71,-333.29,448991
-3.10,-0.70,-333.30,449004
-3.10,-0.70,-333.31,449017
-3.10,-0.70,-333.32,449030
-3.10,-0.71,-333.33,449043
-3.11,-0.72,-333.34,449056
-3.12,-0.73,-333.36,449069
-3.12,-0.72,-333.37,449082
-3.11,-0.72,-333.38,449095
-3.10,-0.71,-333.39,449108
-3.10,-0.70,-333.40,449121
-3.11,-0.70,-333.41,449134
-3.10,-0.71,-333.42,449147
-3.11,-0.71,-333.43,449160
-3.11,-0.71,-333.44,449173
-3.11,-0.71,-333.45,449186
-3.10,-0.70,-333.46,449199
-3.10,-0.71,-333.47,449212
-3.09,-0.71,-333.48,449225
-3.09,-0.71,-333.49,449238
-3.08,-0.71,-333.50,449251
-3.08,-0.72,-333.51,449264
-3.08,-0.71,-333.52,449277
-3.08,-0.70,-333.54,449290
-3.08,-0.69,-333.55,449303
-3.07,-0.69,-333.56,449316
-3.07,-0.69,-333.57,449329
-3.07,-0.69,-333.58,449342
-3.07,-0.69,-333.59,449355
-3.07,-0.69,-333.60,449368
-3.08,-0.69,-333.61,449381
-3.08,-0.69,-333.62,449394
-3.08,-0.69,-333.63,449407
-3.08,-0.69,-333.64,449420
-3.08,-0.69,-333.65,449433
-3.07,-0.68,-333.66,449446
-3.07,-0.68,-333.67,449459
-3.06,-0.68,-333.68,449472
-3.06,-0.68,-333.69,449485
-3.07,-0.68,-333.70,449498
-3.07,-0.68,-333.71,449511
-3.08,-0.68,-333.73,449524
-3.08,-0.68,-333.74,449537
-3.07,-0.68,-333.75,449550
-3.07,-0.69,-333.76,449563
-3.07,-0.69,-333.77,449576
-3.07,-0.69,-333.78,449589
-3.08,-0.68,-333.79,449602
-3.08,-0.68,-333.80,449615
-3.08,-0.68,-333.81,449628
-3.08,-0.68,-333.82,449641
-3.08,-0.68,-333.83,449654
-3.08,-0.68,-333.84,449667
-3.08,-0.67,-333.85,449680
-3.08,-0.67,-333.86,449693
-3.08,-0.67,-333.87,449706
-3.08,-0.68,-333.88,449719
-3.08,-0.68,-333.89,449732
-3.09,-0.68,-333.91,449745
-3.09,-0.68,-333.92,449758
-3.09,-0.68,-333.93,449771
-3.08,-0.67,-333.94,449784
-3.08,-0.67,-333.95,449797
-3.07,-0.67,-333.96,449810
-3.07,-0.68,-333.97,449823
-3.07,-0.67,-333.98,449836
-3.07,-0.67,-333.99,449849
-3.08,-0.67,-334.00,449862
-3.07,-0.66,-334.01,449875
-3.08,-0.66,-334.02,449888
-3.08,-0.67,-334.03,449901
-3.09,-0.68,-334.04,449914
-3.09,-0.68,-334.05,449927
-3.09,-0.67,-334.06,449940
-3.08,-0.68,-334.07,449953
-3.08,-0.67,-334.08,449966
-3.08,-0.67,-334.10,449979
-3.08,-0.67,-334.11,449992
-3.09,-0.67,-334.12,450005
-3.09,-0.68,-334.13,450018
-3.09,-0.68,-334.14,450031
-3.08,-0.68,-334.15,450044
-3.08,-0.68,-334.16,450057
-3.07,-0.68,-334.17,450070
-3.07,-0.68,-334.18,450083
-3.07,-0.68,-334.19,450096
-3.08,-0.69,-334.20,450109
-3.08,-0.69,-334.21,450122
-3.08,-0.69,-334.22,450135
-3.09,-0.69,-334.23,450148
-3.09,-0.70,-334.24,450161
-3.09,-0.69,-334.25,450174
-3.09,-0.69,-334.26,450187
-3.10,-0.68,-334.27,450200
-3.10,-0.68,-334.29,450213
-3.09,-0.69,-334.30,450226
-3.09,-0.70,-334.31,450239
-3.09,-0.69,-334.32,450252
-3.09,-0.68,-334.33,450265
-3.10,-0.69,-334.34,450278
-3.09,-0.69,-334.35,450291
-3.09,-0.69,-334.36,450304
-3.09,-0.69,-334.37,450317
-3.09,-0.69,-334.38,450330
-3.08,-0.68,-334.39,450343
-3.08,-0.68,-334.40,450356
-3.09,-0.69,-334.41,450369
-3.10,-0.69,-334.42,450382
-3.09,-0.69,-334.43,450395
-3.09,-0.70,-334.44,450408
-3.09,-0.70,-334.45,450421
-3.09,-0.69,-334.46,450434
-3.09,-0.69,-334.48,450447
-3.09,-0.70,-334.49,450460
-3.09,-0.70,-334.50,450473
-3.09,-0.70,-334.51,450486
-3.09,-0.70,-334.52,450499
-3.09,-0.70,-334.53,450512
-3.09,-0.70,-334.54,450525
-3.09,-0.70,-334.55,450538
-3.09,-0.70,-334.56,450551
-3.09,-0.69,-334.57,450564
-3.08,-0.69,-334.58,450577
-3.08,-0.69,-334.59,450590
-3.09,-0.69,-334.60,450603
-3.09,-0.70,-334.61,450616
-3.09,-0.70,-334.62,450629
-3.09,-0.69,-334.64,450642
-3.09,-0.70,-334.65,450655
-3.08,-0.70,-334.66,450668
-3.09,-0.70,-334.67,450681
-3.09,-0.69,-334.68,450694
-3.09,-0.69,-334.69,450707
-3.09,-0.69,-334.70,450720
-3.09,-0.69,-334.71,450733
-3.10,-0.69,-334.72,450746
-3.10,-0.68,-334.73,450759
-3.10,-0.69,-334.74,450772
-3.10,-0.69,-334.75,450785
-3.10,-0.70,-334.76,450798
-3.09,-0.70,-334.77,450811
-3.10,-0.70,-334.78,450824
-3.10,-0.70,-334.79,450837
-3.10,-0.71,-334.80,450850
-3.10,-0.72,-334.81,450863
-3.10,-0.72,-334.82,450876
-3.09,-0.72,-334.83,450889
-3.09,-0.71,-334.84,450902
-3.10,-0.70,-334.86,450915
-3.10,-0.70,-334.87,450928
-3.09,-0.70,-334.88,450941
-3.09,-0.71,-334.89,450954
-3.09,-0.71,-334.90,450967
-3.09,-0.71,-334.91,450980
-3.09,-0.70,-334.92,450993
-3.08,-0.70,-334.93,451006
-3.08,-0.70,-334.94,451019
-3.07,-0.71,-334.95,451032
-3.08,-0.70,-334.96,451045
-3.09,-0.70,-334.97,451058
-3.09,-0.71,-334.98,451071
-3.09,-0.71,-334.99,451084
-3.09,-0.70,-335.00,451097
-3.09,-0.70,-335.01,451110
-3.10,-0.69,-335.02,451123
-3.10,-0.70,-335.03,451136
-3.10,-0.70,-335.04,451149
-3.10,-0.70,-335.05,451162
-3.10,-0.71,-335.06,451175
-3.10,-0.70,-335.07,451188
-3.10,-0.70,-335.08,451201
-3.10,-0.70,-335.09,451214
-3.09,-0.70,-335.10,451227
-3.09,-0.70,-335.11,451240
-3.08,-0.70,-335.12,451253
-3.08,-0.70,-335.13,451266
-3.07,-0.70,-335.14,451279
-3.08,-0.70,-335.16,451292
-3.07,-0.71,-335.17,451305
-3.07,-0.71,-335.18,451318
-3.07,-0.71,-335.19,451331
-3.07,-0.70,-335.20,451344
-3.07,-0.71,-335.21,451357
-3.07,-0.72,-335.22,451370
-3.08,-0.71,-335.23,451383
-3.08,-0.71,-335.24,451396
-3.08,-0.71,-335.25,451409
-3.08,-0.71,-335.26,451422
-3.08,-0.71,-335.27,451435
-3.08,-0.72,-335.28,451448
-3.08,-0.72,-335.29,451461
-3.08,-0.71,-335.30,451474
-3.07,-0.71,-335.31,451487
-3.07,-0.71,-335.32,451500
-3.07,-0.72,-335.33,451513
-3.07,-0.71,-335.35,451526
-3.06,-0.72,-335.36,451539
-3.06,-0.71,-335.37,451552
-3.06,-0.72,-335.38,451565
-3.06,-0.71,-335.39,451578
-3.06,-0.71,-335.40,451591
-3.06,-0.71,-335.41,451604
-3.06,-0.71,-335.42,451617
-3.06,-0.70,-335.43,451630
-3.06,-0.70,-335.44,451643
-3.06,-0.70,-335.45,451656
-3.06,-0.70,-335.46,451669
-3.05,-0.70,-335.47,451682
-3.05,-0.71,-335.49,451695
-3.05,-0.71,-335.50,451708
-3.05,-0.71,-335.51,451721
-3.06,-0.71,-335.52,451734
-3.06,-0.71,-335.53,451747
-3.06,-0.70,-335.54,451760
-3.06,-0.70,-335.55,451773
-3.06,-0.69,-335.56,451786
-3.06,-0.69,-335.57,451799
-3.07,-0.69,-335.58,451812
-3.07,-0.69,-335.59,451825
-3.07,-0.69,-335.60,451838
-3.07,-0.69,-335.61,451851
-3.06,-0.69,-335.62,451864
-3.07,-0.69,-335.63,451877
-3.06,-0.69,-335.64,451890
-3.06,-0.69,-335.65,451903
-3.07,-0.68,-335.67,451916
-3.07,-0.68,-335.68,451929
-3.08,-0.68,-335.69,451942
-3.08,-0.68,-335.70,451955
-3.07,-0.68,-335.71,451968
-3.07,-0.68,-335.72,451981
-3.07,-0.67,-335.73,451994
-3.07,-0.67,-335.74,452007
-3.07,-0.68,-335.75,452020
-3.07,-0.68,-335.76,452033
-3.07,-0.68,-335.77,452046
-3.06,-0.69,-335.78,452059
-3.06,-0.68,-335.79,452072
-3.07,-0.67,-335.80,452085
-3.07,-0.67,-335.81,452098
-3.08,-0.67,-335.82,452111
-3.08,-0.68,-335.84,452124
-3.08,-0.68,-335.85,452137
-3.09,-0.68,-335.86,452150
-3.09,-0.68,-335.87,452163
-3.09,-0.68,-335.88,452176
-3.09,-0.69,-335.89,452189
-3.09,-0.69,-335.90,452202
-3.08,-0.69,-335.91,452215
-3.08,-0.69,-335.92,452228
-3.08,-0.69,-335.93,452241
-3.08,-0.70,-335.94,452254
-3.08,-0.70,-335.95,452267
-3.07,-0.71,-335.96,452280
-3.07,-0.70,-335.97,452293
-3.07,-0.70,-335.98,452306
-3.07,-0.69,-335.99,452319
-3.07,-0.69,-336.00,452332
-3.07,-0.70,-336.01,452345
-3.07,-0.70,-336.03,452358
-3.08,-0.70,-336.04,452371
-3.09,-0.70,-336.05,452384
-3.09,-0.70,-336.06,452397
-3.10,-0.70,-336.07,452410
-3.10,-0.70,-336.08,452423
-3.10,-0.70,-336.09,452436
-3.09,-0.70,-336.10,452449
-3.09,-0.70,-336.11,452462
-3.09,-0.70,-336.12,452475
-3.09,-0.70,-336.13,452488
-3.10,-0.70,-336.14,452501
-3.10,-0.70,-336.15,452514
-3.10,-0.70,-336.16,452527
-3.09,-0.71,-336.17,452540
-3.09,-0.71,-336.18,452553
-3.09,-0.71,-336.19,452566
-3.09,-0.71,-336.20,452579
-3.08,-0.71,-336.21,452592
-3.08,-0.70,-336.22,452605
-3.08,-0.71,-336.23,452618
-3.08,-0.71,-336.25,452631
-3.08,-0.71,-336.26,452644
-3.08,-0.70,-336.27,452657
-3.08,-0.71,-336.28,452670
-3.08,-0.71,-336.29,452683
-3.08,-0.71,-336.30,452696
-3.08,-0.71,-336.31,452709
-3.08,-0.71,-336.32,452722
-3.09,-0.71,-336.33,452735
-3.09,-0.71,-336.34,452748
-3.09,-0.71,-336.35,452761
-3.08,-0.71,-336.36,452774
-3.09,-0.72,-336.37,452787
-3.08,-0.72,-336.38,452800
-3.08,-0.71,-336.39,452813
-3.08,-0.71,-336.40,452826
-3.08,-0.71,-336.41,452839
-3.08,-0.72,-336.42,452852
-3.09,-0.72,-336.43,452865
-3.09,-0.72,-336.44,452878
-3.08,-0.71,-336.45,452891
-3.08,-0.70,-336.46,452904
-3.07,-0.69,-336.48,452917
-3.07,-0.70,-336.49,452930
-3.07,-0.71,-336.50,452943
-3.08,-0.72,-336.51,452956
-3.08,-0.72,-336.52,452969
-3.08,-0.71,-336.53,452982
-3.07,-0.70,-336.54,452995
-3.06,-0.70,-336.55,453008
-3.06,-0.71,-336.56,453021
-3.06,-0.71,-336.57,453034
-3.06,-0.72,-336.58,453047
-3.06,-0.72,-336.59,453060
-3.06,-0.71,-336.60,453073
-3.06,-0.71,-336.61,453086
-3.06,-0.71,-336.63,453099
-3.06,-0.70,-336.64,453112
-3.06,-0.70,-336.65,453125
-3.06,-0.71,-336.66,453138
-3.07,-0.72,-336.67,453151
-3.06,-0.71,-336.68,453164
-3.06,-0.71,-336.69,453177
-3.06,-0.71,-336.70,453190
-3.06,-0.70,-336.71,453203
-3.06,-0.69,-336.72,453216
-3.07,-0.70,-336.73,453229
-3.07,-0.72,-336.74,453242
-3.07,-0.72,-336.75,453255
-3.07,-0.72,-336.76,453268
-3.06,-0.71,-336.77,453281
-3.06,-0.71,-336.78,453294
-3.06,-0.71,-336.79,453307
-3.07,-0.71,-336.80,453320
-3.07,-0.72,-336.81,453333
-3.07,-0.72,-336.82,453346
-3.07,-0.72,-336.83,453359
-3.06,-0.71,-336.84,453372
-3.05,-0.72,-336.85,453385
-3.05,-0.72,-336.86,453398
-3.05,-0.71,-336.87,453411
-3.05,-0.70,-336.89,453424
-3.05,-0.70,-336.90,453437
-3.05,-0.71,-336.91,453450
-3.05,-0.71,-336.92,453463
-3.05,-0.70,-336.93,453476
-3.04,-0.70,-336.94,453489
-3.04,-0.71,-336.95,453502
-3.04,-0.70,-336.96,453515
-3.05,-0.70,-336.97,453528
-3.06,-0.71,-336.98,453541
-3.06,-0.71,-336.99,453554
-3.06,-0.71,-337.00,453567
-3.06,-0.71,-337.01,453580
-3.07,-0.71,-337.02,453593
-3.06,-0.70,-337.04,453606
-3.05,-0.71,-337.05,453619
-3.04,-0.71,-337.06,453632
-3.04,-0.71,-337.07,453645
-3.05,-0.71,-337.08,453658
-3.05,-0.71,-337.09,453671
-3.06,-0.71,-337.10,453684
-3.06,-0.71,-337.11,453697
-3.06,-0.71,-337.12,453710
-3.05,-0.71,-337.13,453723
-3.05,-0.72,-337.14,453736
-3.05,-0.72,-337.16,453749
-3.06,-0.71,-337.17,453762
-3.07,-0.71,-337.18,453775
-3.07,-0.71,-337.19,453788
-3.07,-0.72,-337.20,453801
-3.07,-0.72,-337.21,453814
-3.07,-0.72,-337.22,453827
-3.07,-0.71,-337.23,453840
-3.06,-0.71,-337.24,453853
-3.06,-0.71,-337.25,453866
-3.07,-0.71,-337.26,453879
-3.07,-0.71,-337.27,453892
-3.07,-0.72,-337.28,453905
-3.08,-0.72,-337.29,453918
-3.07,-0.71,-337.30,453931
-3.06,-0.71,-337.31,453944
-3.05,-0.71,-337.32,453957
-3.05,-0.71,-337.33,453970
-3.05,-0.70,-337.34,453983
-3.06,-0.70,-337.35,453996
-3.07,-0.70,-337.36,454009
-3.07,-0.70,-337.38,454022
-3.07,-0.70,-337.39,454035
-3.07,-0.71,-337.40,454048
-3.06,-0.70,-337.41,454061
-3.07,-0.70,-337.42,454074
-3.07,-0.69,-337.43,454087
-3.07,-0.69,-337.44,454100
-3.07,-0.70,-337.45,454113
-3.07,-0.70,-337.46,454126
-3.06,-0.70,-337.47,454139
-3.06,-0.69,-337.48,454152
-3.06,-0.69,-337.49,454165
-3.06,-0.69,-337.50,454178
-3.05,-0.69,-337.51,454191
-3.05,-0.68,-337.52,454204
-3.06,-0.68,-337.53,454217
-3.06,-0.68,-337.54,454230
-3.06,-0.68,-337.56,454243
-3.06,-0.69,-337.57,454256
-3.06,-0.69,-337.58,454269
-3.06,-0.69,-337.59,454282
-3.06,-0.69,-337.60,454295
-3.07,-0.69,-337.61,454308
-3.07,-0.69,-337.62,454321
-3.08,-0.69,-337.63,454334
-3.08,-0.69,-337.64,454347
-3.08,-0.68,-337.65,454360
-3.07,-0.68,-337.66,454373
-3.07,-0.68,-337.67,454386
-3.07,-0.68,-337.68,454399
-3.07,-0.68,-337.69,454412
-3.06,-0.68,-337.70,454425
-3.06,-0.68,-337.71,454438
-3.07,-0.68,-337.72,454451
-3.08,-0.68,-337.73,454464
-3.08,-0.69,-337.74,454477
-3.09,-0.69,-337.76,454490
-3.08,-0.70,-337.77,454503
-3.07,-0.70,-337.78,454516
-3.07,-0.69,-337.79,454529
-3.07,-0.68,-337.80,454542
-3.07,-0.68,-337.81,454555
-3.08,-0.69,-337.82,454568
-3.09,-0.69,-337.83,454581
-3.09,-0.69,-337.84,454594
-3.09,-0.69,-337.85,454607
-3.09,-0.70,-337.86,454620
-3.09,-0.70,-337.87,454633
-3.08,-0.70,-337.89,454646
-3.08,-0.69,-337.90,454659
-3.09,-0.69,-337.91,454672
-3.09,-0.70,-337.92,454685
-3.08,-0.71,-337.93,454698
-3.07,-0.69,-337.94,454711
-3.06,-0.68,-337.95,454724
-3.07,-0.69,-337.96,454737
-3.08,-0.71,-337.97,454750
-3.09,-0.71,-337.98,454763
-3.10,-0.70,-337.99,454776
-3.11,-0.70,-338.00,454789
-3.10,-0.70,-338.01,454802
-3.09,-0.71,-338.02,454815
-3.08,-0.71,-338.03,454828
-3.08,-0.71,-338.04,454841
-3.07,-0.71,-338.06,454854
-3.07,-0.72,-338.07,454867
-3.08,-0.72,-338.08,454880
-3.08,-0.71,-338.09,454893
-3.08,-0.70,-338.10,454906
-3.08,-0.70,-338.11,454919
-3.07,-0.71,-338.12,454932
-3.07,-0.70,-338.13,454945
-3.07,-0.70,-338.14,454958
-3.06,-0.70,-338.15,454971
-3.07,-0.70,-338.16,454984
-3.07,-0.70,-338.17,454997
-3.08,-0.69,-338.19,455010
-3.09,-0.69,-338.20,455023
-3.09,-0.70,-338.21,455036
-3.09,-0.71,-338.22,455049
-3.08,-0.70,-338.23,455062
-3.08,-0.69,-338.24,455075
-3.08,-0.69,-338.25,455088
-3.08,-0.69,-338.26,455101
-3.08,-0.69,-338.27,455114
-3.09,-0.69,-338.28,455127
-3.09,-0.69,-338.29,455140
-3.09,-0.68,-338.30,455153
-3.09,-0.68,-338.31,455166
-3.08,-0.68,-338.32,455179
-3.08,-0.68,-338.33,455192
-3.08,-0.67,-338.34,455205
-3.09,-0.67,-338.35,455218
-3.09,-0.68,-338.36,455231
-3.09,-0.68,-338.37,455244
-3.09,-0.68,-338.38,455257
-3.09,-0.67,-338.39,455270
-3.09,-0.67,-338.40,455283
-3.09,-0.68,-338.41,455296
-3.09,-0.69,-338.42,455309
-3.10,-0.69,-338.44,455322
-3.09,-0.69,-338.45,455335
-3.09,-0.68,-338.46,455348
-3.09,-0.68,-338.47,455361
-3.09,-0.68,-338.48,455374
-3.09,-0.69,-338.49,455387
-3.08,-0.69,-338.50,455400
-3.08,-0.69,-338.51,455413
-3.08,-0.68,-338.52,455426
-3.07,-0.68,-338.53,455439
-3.08,-0.68,-338.54,455452
-3.08,-0.68,-338.55,455465
-3.08,-0.68,-338.56,455478
-3.08,-0.69,-338.57,455491
-3.08,-0.69,-338.58,455504
-3.09,-0.68,-338.59,455517
-3.10,-0.68,-338.60,455530
-3.10,-0.68,-338.61,455543
-3.10,-0.68,-338.62,455556
-3.09,-0.68,-338.63,455569
-3.10,-0.69,-338.64,455582
-3.10,-0.69,-338.65,455595
-3.09,-0.69,-338.66,455608
-3.10,-0.68,-338.67,455621
-3.10,-0.67,-338.68,455634
-3.09,-0.67,-338.69,455647
-3.09,-0.68,-338.71,455660
-3.09,-0.69,-338.72,455673
-3.09,-0.69,-338.73,455686
-3.09,-0.70,-338.74,455699
-3.09,-0.70,-338.75,455712
-3.10,-0.70,-338.76,455725
-3.10,-0.69,-338.77,455738
-3.11,-0.69,-338.78,455751
-3.12,-0.69,-338.79,455764
-3.12,-0.70,-338.80,455777
-3.11,-0.71,-338.81,455790
-3.10,-0.71,-338.82,455803
-3.10,-0.69,-338.83,455816
-3.10,-0.69,-338.84,455829
-3.10,-0.69,-338.85,455842
-3.10,-0.70,-338.86,455855
-3.10,-0.71,-338.88,455868
-3.10,-0.71,-338.89,455881
-3.09,-0.71,-338.90,455894
-3.08,-0.71,-338.91,455907
-3.08,-0.70,-338.92,455920
-3.08,-0.70,-338.93,455933
-3.08,-0.70,-338.94,455946
-3.08,-0.71,-338.95,455959
-3.09,-0.72,-338.96,455972
-3.09,-0.71,-338.97,455985
-3.09,-0.71,-338.98,455998
-3.08,-0.70,-338.99,456011
-3.07,-0.70,-339.00,456024
-3.07,-0.70,-339.01,456037
-3.08,-0.70,-339.02,456050
-3.08,-0.71,-339.03,456063
-3.09,-0.72,-339.04,456076
-3.09,-0.71,-339.05,456089
-3.09,-0.71,-339.06,456102
-3.09,-0.71,-339.07,456115
-3.09,-0.70,-339.08,456128
-3.08,-0.70,-339.10,456141
-3.08,-0.70,-339.11,456154
-3.08,-0.70,-339.12,456167
-3.08,-0.71,-339.13,456180
-3.08,-0.71,-339.14,456193
-3.08,-0.70,-339.15,456206
-3.08,-0.70,-339.16,456219
-3.07,-0.70,-339.17,456232
-3.06,-0.71,-339.18,456245
-3.06,-0.71,-339.19,456258
-3.07,-0.72,-339.20,456271
-3.07,-0.72,-339.21,456284
-3.08,-0.71,-339.22,456297
-3.08,-0.71,-339.24,456310
-3.07,-0.70,-339.25,456323
-3.08,-0.71,-339.26,456336
-3.08,-0.72,-339.27,456349
-3.08,-0.71,-339.28,456362
-3.07,-0.71,-339.29,456375
-3.06,-0.71,-339.30,456388
-3.07,-0.69,-339.31,456401
-3.08,-0.68,-339.32,456414
-3.09,-0.70,-339.33,456427
-3.09,-0.71,-339.34,456440
-3.09,-0.71,-339.35,456453
-3.09,-0.71,-339.36,456466
-3.08,-0.70,-339.37,456479
-3.08,-0.69,-339.38,456492
-3.08,-0.69,-339.40,456505
-3.09,-0.70,-339.41,456518
-3.09,-0.70,-339.42,456531
-3.07,-0.71,-339.43,456544
-3.07,-0.70,-339.44,456557
-3.09,-0.69,-339.45,456570
-3.11,-0.70,-339.46,456583
-3.11,-0.72,-339.47,456596
-3.09,-0.72,-339.48,456609
-3.07,-0.70,-339.49,456622
-3.05,-0.69,-339.50,456635
-3.05,-0.70,-339.51,456648
-3.06,-0.70,-339.52,456661
-3.08,-0.71,-339.53,456674
-3.09,-0.70,-339.54,456687
-3.09,-0.70,-339.55,456700
-3.09,-0.70,-339.56,456713
-3.08,-0.70,-339.57,456726
-3.07,-0.70,-339.58,456739
-3.07,-0.71,-339.59,456752
-3.07,-0.71,-339.60,456765
-3.07,-0.71,-339.61,456778
-3.07,-0.70,-339.62,456791
-3.08,-0.69,-339.64,456804
-3.07,-0.69,-339.65,456817
-3.07,-0.70,-339.66,456830
-3.07,-0.70,-339.67,456843
-3.08,-0.70,-339.68,456856
-3.08,-0.70,-339.69,456869
-3.08,-0.71,-339.70,456882
-3.08,-0.70,-339.71,456895
-3.09,-0.70,-339.72,456908
-3.09,-0.70,-339.73,456921
-3.08,-0.70,-339.74,456934
-3.07,-0.70,-339.75,456947
-3.06,-0.71,-339.76,456960
-3.06,-0.70,-339.77,456973
-3.06,-0.70,-339.78,456986
-3.06,-0.70,-339.80,456999
-3.07,-0.71,-339.81,457012
-3.07,-0.71,-339.82,457025
-3.07,-0.71,-339.83,457038
-3.07,-0.71,-339.84,457051
-3.07,-0.71,-339.85,457064
-3.07,-0.71,-339.86,457077
-3.07,-0.71,-339.87,457090
-3.07,-0.71,-339.88,457103
-3.07,-0.71,-339.89,457116
-3.08,-0.71,-339.90,457129
-3.08,-0.71,-339.91,457142
-3.08,-0.72,-339.92,457155
-3.08,-0.72,-339.93,457168
-3.08,-0.72,-339.94,457181
-3.07,-0.73,-339.96,457194
